,date,open,high,low,close,adjusted_close,volume,wma_x,wma_y,slope_x,slope_y,rsi_x,rsi_y,volatility_x,volatility_y
8550,2014-11-24,116.85,118.77,116.62,118.63,26.6553,189803200.0,26.1449,25.7219,0.1537,0.1796,89.0636,82.9691,0.1146,0.5484
8551,2014-11-25,119.07,119.75,117.45,117.6,26.4239,275361600.0,26.2531,25.8674,0.1521,0.1785,76.9335,76.9762,0.1132,0.5432
8552,2014-11-26,117.94,119.1,117.83,119.0,26.7385,163073200.0,26.4124,26.0351,0.1506,0.1796,81.0313,79.1782,0.1114,0.5492
8553,2014-11-28,119.27,119.4,118.05,118.93,26.7227,99257600.0,26.5277,26.1787,0.1548,0.1724,80.1965,78.7708,0.1151,0.5118
8554,2014-12-01,118.81,119.25,111.27,115.07,25.8554,335256000.0,26.3983,26.1853,0.0126,0.1292,48.3188,60.397,0.1005,0.3714
8555,2014-12-02,113.5,115.75,112.75,114.63,25.7566,237395600.0,26.241,26.1655,-0.0908,0.0836,45.8943,58.7168,0.145,0.254
8556,2014-12-03,115.75,116.35,115.11,115.93,26.0487,172253600.0,26.1702,26.1741,-0.1442,0.0528,53.8769,62.0759,0.1525,0.179
8557,2014-12-04,115.77,117.2,115.29,115.49,25.9498,168178000.0,26.0791,26.1594,-0.1346,0.0263,50.9099,60.2873,0.1447,0.142
8558,2014-12-05,115.99,116.08,114.64,115.0,25.8397,153275600.0,25.9856,26.1244,-0.1446,0.0041,47.5117,58.2742,0.1514,0.1325
8559,2014-12-08,114.1,114.65,111.62,112.4,25.2555,230659600.0,25.7669,26.0097,-0.1514,-0.0371,33.6196,48.9368,0.1629,0.1666
8560,2014-12-09,110.19,114.3,109.35,114.12,25.642,240832000.0,25.6978,25.95,-0.0661,-0.0547,45.8422,54.169,0.0576,0.179
8561,2014-12-10,114.41,114.85,111.54,111.95,25.1544,178261200.0,25.5454,25.8281,-0.1184,-0.0908,36.0676,47.5496,0.0995,0.2302
8562,2014-12-11,112.26,113.8,111.34,111.62,25.0802,165606800.0,25.3995,25.7022,-0.1676,-0.1141,34.752,46.616,0.1375,0.2874
8563,2014-12-12,110.46,111.87,109.58,109.73,24.6556,224112400.0,25.1716,25.5297,-0.1965,-0.1438,27.9468,41.5848,0.1835,0.3918
8564,2014-12-15,110.7,111.6,106.35,108.23,24.3185,268872400.0,24.9092,25.3266,-0.2259,-0.1605,23.6561,38.0716,0.2383,0.4823
8565,2014-12-16,106.37,110.16,106.26,106.75,23.986,243162800.0,24.6219,25.1015,-0.2484,-0.184,20.1042,34.9363,0.2859,0.6155
8566,2014-12-17,107.12,109.84,106.82,109.41,24.5837,213647200.0,24.5503,24.9793,-0.2241,-0.1694,39.2376,43.8826,0.2672,0.5423
8567,2014-12-18,111.87,112.65,110.66,112.65,25.3117,236024800.0,24.6846,24.9747,-0.0425,-0.125,54.6651,52.4573,0.1987,0.3969
8568,2014-12-19,112.26,113.24,111.66,111.78,25.1162,353719200.0,24.7819,24.9574,0.0602,-0.1086,50.6371,50.2373,0.1942,0.3687
8569,2014-12-22,112.16,113.49,111.97,112.94,25.3768,180670000.0,24.9457,24.982,0.1816,-0.0848,55.7122,53.0873,0.2354,0.3477
8570,2014-12-23,113.23,113.33,112.46,112.54,25.287,104113600.0,25.0764,24.9981,0.2221,-0.0522,53.5009,51.9825,0.2646,0.2901
8571,2014-12-24,112.58,112.71,112.01,112.01,25.1679,57918400.0,25.1548,25.0057,0.1792,-0.0229,50.4052,50.4819,0.2229,0.237
8572,2014-12-26,112.1,114.52,112.01,113.99,25.6128,134884000.0,25.3141,25.08,0.1061,0.0189,60.3929,55.634,0.087,0.215
8573,2014-12-29,113.79,114.77,113.7,113.91,25.5948,110395600.0,25.4108,25.1541,0.0583,0.0419,59.8242,55.3829,0.0318,0.2331
8574,2014-12-30,113.64,113.92,112.11,112.52,25.2825,119526000.0,25.3933,25.1833,0.045,0.0672,50.2471,51.0762,0.0323,0.2119
8575,2014-12-31,112.82,113.13,110.21,110.38,24.8016,165613600.0,25.2566,25.1518,-0.0467,0.0643,39.0239,45.242,0.0653,0.2143
8576,2015-01-02,111.39,111.44,107.35,109.33,24.5657,212818400.0,25.0722,25.0923,-0.1152,0.0538,34.6009,42.6673,0.1288,0.2269
8577,2015-01-05,108.29,108.65,105.41,106.25,23.8736,257142000.0,24.7438,24.9453,-0.2418,0.0117,24.9295,36.1648,0.3332,0.3032
8578,2015-01-06,106.54,107.43,104.63,106.26,23.8759,263188400.0,24.4663,24.8061,-0.3346,-0.0379,25.0108,36.1996,0.4703,0.3542
8579,2015-01-07,107.2,108.2,106.7,107.75,24.2107,160423600.0,24.3188,24.7158,-0.2819,-0.087,36.656,41.2224,0.3858,0.3286
8580,2015-01-08,109.23,112.15,108.7,111.89,25.1409,237458000.0,24.4538,24.7473,-0.082,-0.0909,57.8652,52.4284,0.2821,0.3237
8581,2015-01-09,112.67,113.25,110.21,112.01,25.1679,214798000.0,24.6118,24.7771,0.0924,-0.0723,58.3376,52.7102,0.2593,0.3175
8582,2015-01-12,112.6,112.63,108.8,109.25,24.5477,198603200.0,24.6189,24.7256,0.1357,-0.0774,44.8595,45.9729,0.2467,0.3242
8583,2015-01-13,111.43,112.8,108.91,110.22,24.7657,268367600.0,24.6895,24.7086,0.1778,-0.0651,49.6316,48.4663,0.2563,0.3067
8584,2015-01-14,109.04,110.49,108.5,109.8,24.6713,195826400.0,24.7294,24.6849,0.1037,-0.0557,47.5525,47.4452,0.1888,0.2934
8585,2015-01-15,110.0,110.06,106.66,106.82,24.0017,240056000.0,24.5734,24.5777,-0.0703,-0.0668,35.3114,40.868,0.1638,0.3232
8586,2015-01-16,107.03,107.58,105.2,105.99,23.8152,314053200.0,24.3663,24.4567,-0.2209,-0.0633,32.5857,39.2365,0.2319,0.3089
8587,2015-01-20,107.84,108.97,106.5,108.72,24.4286,199599600.0,24.3266,24.4347,-0.1588,-0.0351,47.9907,46.7641,0.1813,0.2324
8588,2015-01-21,108.95,111.06,108.27,109.55,24.6151,194303600.0,24.359,24.4486,-0.0474,-0.0066,51.8903,48.8394,0.1109,0.1883
8589,2015-01-22,110.26,112.47,109.72,112.4,25.2555,215185600.0,24.5713,24.5543,0.0637,0.0272,63.0032,55.2852,0.2008,0.2239
8590,2015-01-23,112.3,113.75,111.53,112.98,25.3858,185859200.0,24.7908,24.673,0.1947,0.0549,64.9263,56.4865,0.2937,0.2768
8591,2015-01-26,113.74,114.36,112.8,113.1,25.4128,222460000.0,24.995,24.7875,0.2929,0.057,65.3616,56.7458,0.3769,0.2843
8592,2015-01-27,112.42,112.48,109.03,109.14,24.523,382274800.0,24.9502,24.7687,0.1737,0.027,44.248,46.8392,0.3059,0.2392
8593,2015-01-28,117.63,118.12,115.31,115.31,25.9094,585908400.0,25.2334,24.9286,0.1577,0.0448,64.8739,58.8836,0.2677,0.3094
8594,2015-01-29,116.32,119.19,115.56,118.9,26.716,337745600.0,25.6435,25.1799,0.241,0.1089,71.9241,63.9947,0.4854,0.5436
8595,2015-01-30,118.4,120.0,116.85,117.16,26.325,334982000.0,25.8741,25.364,0.2273,0.1557,64.5922,60.0949,0.4587,0.6694
8596,2015-02-02,118.05,119.17,116.08,118.63,26.6553,250956400.0,26.1263,25.5812,0.2795,0.1865,67.8247,62.191,0.5422,0.8198
8597,2015-02-03,118.5,119.09,117.61,118.65,26.6598,207662800.0,26.3295,25.7789,0.3008,0.2153,67.8714,62.2201,0.5731,0.9465
8598,2015-02-04,118.5,120.51,118.31,119.56,26.8643,280598800.0,26.5384,25.9858,0.3023,0.2385,70.1635,63.5923,0.5756,1.0646
8599,2015-02-05,120.02,120.23,119.25,119.94,27.056,168984800.0,26.7434,26.1973,0.1454,0.2354,72.3229,64.8799,0.1215,1.043
8600,2015-02-06,120.02,120.25,118.45,118.93,26.8282,174826400.0,26.8009,26.3495,0.0717,0.2063,65.7278,62.0705,0.0441,0.8394
8601,2015-02-09,118.55,119.84,118.43,119.72,27.0064,155559200.0,26.8702,26.4967,0.0995,0.1893,68.3609,63.4055,0.0533,0.7374
8602,2015-02-10,120.17,122.15,120.16,122.02,27.5253,248034000.0,27.0589,26.6885,0.1167,0.1818,74.9097,67.0428,0.0769,0.6873
8603,2015-02-11,122.77,124.92,122.5,124.88,28.1704,294247200.0,27.3659,26.9386,0.2073,0.2012,80.7029,70.9135,0.2338,0.8182
8604,2015-02-12,126.06,127.48,125.57,126.46,28.5268,297898000.0,27.708,27.2085,0.2826,0.2222,83.2027,72.8133,0.3945,0.9714
8605,2015-02-13,127.28,127.28,125.65,127.08,28.6667,217088800.0,28.0183,27.4671,0.3355,0.2343,84.1434,73.5437,0.5034,1.0628
8606,2015-02-17,127.49,128.88,126.92,127.83,28.8359,252609600.0,28.3066,27.7173,0.3695,0.2076,85.3047,74.4383,0.5725,0.7953
8607,2015-02-18,127.63,128.78,127.45,128.72,29.0366,179566800.0,28.5814,27.9532,0.3289,0.2134,86.6569,75.4966,0.47,0.8372
8608,2015-02-19,128.48,129.03,128.33,128.45,28.9757,149449600.0,28.7622,28.1511,0.2283,0.2302,83.923,74.4888,0.2437,0.9258
8609,2015-02-20,128.62,129.5,128.05,129.5,29.2126,195793600.0,28.9319,28.3592,0.1569,0.2311,85.9366,75.8399,0.1061,0.9313
8610,2015-02-23,130.02,133.0,129.66,133.0,30.0021,283896400.0,29.2387,28.645,0.2021,0.2526,90.5422,79.6987,0.2006,1.0989
8611,2015-02-24,132.94,133.6,131.17,132.17,29.8149,276912400.0,29.4332,28.874,0.2126,0.2543,83.021,76.5756,0.2161,1.1111
8612,2015-02-25,131.56,131.6,128.15,128.79,29.0524,298846800.0,29.3912,28.9712,0.1154,0.227,59.5243,65.3437,0.1733,0.9727
8613,2015-02-26,128.79,130.87,126.61,130.42,29.4201,365150000.0,29.4273,29.0967,0.0681,0.207,65.084,67.7968,0.1416,0.8627
8614,2015-02-27,130.0,130.57,128.24,128.46,28.978,248059200.0,29.332,29.1406,-0.0188,0.1564,54.5698,62.1049,0.1475,0.6103
8615,2015-03-02,129.25,130.28,128.3,129.09,29.1201,192386800.0,29.2743,29.1831,-0.0972,0.1063,57.1647,63.175,0.1345,0.3645
8616,2015-03-03,128.96,129.52,128.09,129.36,29.181,151265200.0,29.2267,29.2135,-0.1403,0.0658,58.3541,63.6488,0.1361,0.2087
8617,2015-03-04,129.1,129.56,128.32,128.54,28.996,126665200.0,29.1339,29.2035,-0.0893,0.034,53.1261,61.078,0.0775,0.1477
8618,2015-03-05,128.58,128.75,125.76,126.41,28.5156,226068400.0,28.957,29.1216,-0.0806,-0.0035,41.785,54.8793,0.0645,0.1487
8619,2015-03-06,128.4,129.37,126.26,126.6,28.5584,291368400.0,28.8372,29.0455,-0.1298,-0.035,43.0487,55.3144,0.0923,0.1566
8620,2015-03-09,127.96,129.57,125.06,127.14,28.6802,354114000.0,28.7655,28.9867,-0.0958,-0.057,46.8772,56.5971,0.0636,0.1646
8621,2015-03-10,126.41,127.22,123.8,124.51,28.0869,275426400.0,28.5719,28.8503,-0.1621,-0.0887,33.9189,49.1898,0.1311,0.2344
8622,2015-03-11,124.75,124.77,122.11,122.24,27.5749,275756000.0,28.2821,28.6546,-0.2311,-0.1328,26.5342,43.8555,0.253,0.3779
8623,2015-03-12,122.31,124.9,121.63,124.45,28.0734,193450800.0,28.1722,28.5387,-0.1829,-0.1487,41.1004,49.5877,0.1919,0.42
8624,2015-03-13,124.4,125.4,122.58,123.59,27.8794,207309200.0,28.0533,28.4078,-0.1423,-0.1392,37.7061,47.5529,0.1401,0.3728
8625,2015-03-16,123.88,124.95,122.87,124.95,28.1862,143497200.0,28.0509,28.3381,-0.0976,-0.1177,45.943,50.9787,0.1233,0.2915
8626,2015-03-17,125.9,127.32,125.65,127.04,28.6577,204092400.0,28.1782,28.3467,0.0156,-0.1007,56.3026,55.7611,0.1361,0.276
8627,2015-03-18,127.0,129.16,126.37,128.47,28.9802,261083600.0,28.3826,28.4021,0.1771,-0.0606,62.0988,58.7271,0.1915,0.2351
8628,2015-03-19,128.75,129.25,127.4,127.5,28.7614,183238000.0,28.5216,28.4325,0.2197,-0.0395,56.1985,55.9847,0.2244,0.2244
8629,2015-03-20,128.25,128.4,125.16,125.9,28.4005,274780400.0,28.5462,28.4168,0.1264,-0.023,47.5114,51.6965,0.1363,0.1969
8630,2015-03-23,127.12,127.85,126.52,127.21,28.696,150838800.0,28.6153,28.4474,0.1065,0.0072,54.2647,54.7525,0.1222,0.163
8631,2015-03-24,127.23,128.04,126.56,126.69,28.5787,131369200.0,28.6328,28.467,0.0241,0.0299,51.2132,53.3106,0.0563,0.1409
8632,2015-03-25,126.54,126.82,123.38,123.38,27.832,206620800.0,28.4386,28.391,-0.1195,0.0174,36.1257,45.1583,0.1144,0.1608
8633,2015-03-26,122.76,124.88,122.6,124.24,28.026,190291600.0,28.3056,28.3473,-0.1623,0.0148,41.3619,47.4085,0.1453,0.164
8634,2015-03-27,124.57,124.7,122.91,123.25,27.8027,158184800.0,28.1393,28.279,-0.1603,0.0122,37.2601,45.1139,0.1427,0.1693
8635,2015-03-30,124.05,126.4,124.0,126.37,28.5065,188398800.0,28.191,28.3129,-0.0722,0.014,54.0249,52.8584,0.117,0.1711
8636,2015-03-31,126.09,126.49,124.36,124.43,28.0689,168362400.0,28.1424,28.2844,-0.0734,-0.0154,45.2533,48.2954,0.1175,0.1373
8637,2015-04-01,124.82,125.12,123.1,124.25,28.0283,162485600.0,28.0956,28.2458,-0.0249,-0.0318,44.4718,47.8824,0.0805,0.139
8638,2015-04-02,125.03,125.56,124.19,125.32,28.2697,128880400.0,28.1329,28.2398,0.0566,-0.0474,50.4126,50.588,0.0517,0.1249
8639,2015-04-06,124.47,127.51,124.33,127.35,28.7276,148776000.0,28.2957,28.2911,0.0914,-0.0416,59.9054,55.3256,0.0874,0.1322
8640,2015-04-07,127.64,128.12,125.98,126.01,28.4253,140049200.0,28.351,28.297,0.0897,-0.0312,52.2075,51.7949,0.0866,0.1266
8641,2015-04-08,125.85,126.4,124.97,125.6,28.3328,149316800.0,28.3688,28.2928,0.0318,-0.0118,49.9176,50.7281,0.0515,0.0975
8642,2015-04-09,125.85,126.58,124.66,126.56,28.5494,129936000.0,28.4219,28.3236,0.0788,0.0094,55.2765,53.1609,0.0538,0.087
8643,2015-04-10,125.95,127.21,125.26,127.1,28.6712,160752000.0,28.5039,28.3727,0.0748,0.0231,58.2101,54.5207,0.0511,0.0957
8644,2015-04-13,128.37,128.57,126.61,126.85,28.6148,145460400.0,28.5503,28.4116,0.0374,0.0438,56.218,53.7427,0.026,0.0918
8645,2015-04-14,127.0,127.29,125.91,126.3,28.4907,102098400.0,28.5448,28.4348,0.0002,0.0574,51.6779,51.9847,0.0166,0.089
8646,2015-04-15,126.41,127.13,126.01,126.78,28.599,115881600.0,28.5584,28.4733,0.0322,0.0499,55.3492,53.4168,0.0119,0.0756
8647,2015-04-16,126.28,127.1,126.11,126.17,28.4614,113476000.0,28.5422,28.4861,0.0109,0.0415,49.7468,51.3224,0.0111,0.0671
8648,2015-04-17,125.55,126.14,124.46,124.75,28.1411,207828000.0,28.4446,28.4521,-0.0593,0.0146,39.0206,46.7294,0.0264,0.046
8649,2015-04-20,125.57,128.12,125.17,127.6,28.784,188217200.0,28.5147,28.5006,-0.0228,0.0278,59.4797,55.364,0.0362,0.0545
8650,2015-04-21,128.1,128.2,126.67,126.91,28.6283,129740400.0,28.5374,28.5256,0.006,0.0209,54.3294,53.1184,0.0348,0.0455
8651,2015-04-22,126.99,128.87,126.32,128.62,29.0141,150618000.0,28.6581,28.5968,0.0697,0.0213,63.4726,57.697,0.0638,0.0464
8652,2015-04-23,128.3,130.42,128.14,129.67,29.2509,183083600.0,28.8237,28.6902,0.1267,0.032,68.0526,60.2623,0.1134,0.0708
8653,2015-04-24,130.49,130.63,129.23,130.28,29.3885,178103600.0,28.9966,28.7925,0.1868,0.0575,70.5555,61.7151,0.1676,0.1099
8654,2015-04-27,132.31,133.13,131.15,132.65,29.9232,387816800.0,29.2749,28.9599,0.2564,0.0854,78.2725,66.7954,0.2838,0.2068
8655,2015-04-28,134.46,134.54,129.57,130.56,29.4517,475696000.0,29.3832,29.0501,0.1774,0.0901,61.65,59.3203,0.1655,0.2191
8656,2015-04-29,130.16,131.59,128.3,128.64,29.0186,253544400.0,29.3364,29.072,0.0971,0.0847,50.2207,53.4078,0.144,0.2133
8657,2015-04-30,128.64,128.64,124.58,125.15,28.2313,332781600.0,29.0844,28.9844,-0.0982,0.0588,36.0476,44.6882,0.2326,0.2397
8658,2015-05-01,126.1,130.13,125.3,128.95,29.0885,234050400.0,29.0609,29.0152,-0.1324,0.0574,52.9237,53.5754,0.2297,0.2382
8659,2015-05-04,129.5,130.57,128.26,128.7,29.0321,203953200.0,29.0206,29.0341,-0.1414,0.0483,51.873,52.9724,0.232,0.2267
8660,2015-05-05,128.15,128.45,125.78,125.8,28.3779,197085600.0,28.8246,28.9605,-0.193,0.0216,40.8875,46.442,0.2916,0.2404
8661,2015-05-06,126.56,126.75,123.36,125.01,28.1997,288564000.0,28.6201,28.8653,-0.1513,-0.0137,38.3092,44.8211,0.2094,0.2619
8662,2015-05-07,124.77,126.08,124.02,125.26,28.3742,175763600.0,28.5208,28.7959,-0.0967,-0.0534,42.4548,46.7799,0.1421,0.2404
8663,2015-05-08,126.68,127.62,126.11,127.62,28.9088,222201600.0,28.5936,28.7955,-0.0082,-0.0577,53.5993,52.3596,0.131,0.2391
8664,2015-05-11,127.39,127.56,125.63,126.32,28.6143,168143200.0,28.5968,28.7547,-0.0597,-0.0761,47.6664,49.2936,0.1084,0.2397
8665,2015-05-12,125.6,126.88,124.82,125.87,28.5123,192640000.0,28.5607,28.7004,-0.0135,-0.0846,45.6257,48.24,0.078,0.2496
8666,2015-05-13,126.15,127.19,125.87,126.01,28.5441,138776800.0,28.5532,28.6551,0.0487,-0.0822,46.4594,48.6088,0.0433,0.2457
8667,2015-05-14,127.41,128.95,127.16,128.95,29.21,180814000.0,28.7296,28.7053,0.1062,-0.0531,61.0499,55.7232,0.098,0.2337
8668,2015-05-15,129.07,129.49,128.21,128.77,29.1693,152832000.0,28.8661,28.7518,0.1042,-0.0068,59.8862,55.22,0.0957,0.1526
8669,2015-05-18,128.38,130.72,128.36,130.19,29.4909,203531600.0,29.0483,28.8484,0.1269,0.0365,65.8816,58.4154,0.1248,0.1565
8670,2015-05-19,130.69,130.88,129.64,130.07,29.4637,178532800.0,29.1839,28.941,0.1832,0.0645,64.9241,58.0382,0.1605,0.1855
8671,2015-05-20,130.0,130.98,129.34,130.06,29.4615,145819600.0,29.2991,29.029,0.1774,0.0646,64.8352,58.0055,0.1548,0.1857
8672,2015-05-21,130.07,131.63,129.83,131.39,29.7627,158921600.0,29.4594,29.1455,0.159,0.0961,71.1468,61.2198,0.1286,0.2351
8673,2015-05-22,131.6,132.97,131.4,132.54,30.0232,182384000.0,29.6401,29.2903,0.1285,0.1303,75.5711,63.8004,0.0769,0.3137
8674,2015-05-26,132.6,132.91,129.12,129.62,29.3618,282790400.0,29.6026,29.3375,0.0693,0.1196,51.9674,53.9788,0.0666,0.2893
8675,2015-05-27,130.34,132.26,130.05,132.04,29.91,183332800.0,29.6968,29.4483,0.0577,0.1144,63.1094,59.5386,0.0568,0.2686
8676,2015-05-28,131.86,131.95,131.1,131.78,29.8511,122933200.0,29.7498,29.5351,0.0592,0.1057,61.3262,58.7178,0.0574,0.239
8677,2015-05-29,131.23,131.45,129.9,130.28,29.5113,203538000.0,29.705,29.5625,0.0076,0.0985,51.527,54.0854,0.0546,0.2289
8678,2015-06-01,130.28,131.39,130.05,130.54,29.5702,128451200.0,29.6732,29.592,-0.0397,0.0806,53.0443,54.7518,0.0487,0.1892
8679,2015-06-02,129.86,130.66,129.32,129.96,29.4388,134670400.0,29.6047,29.5948,-0.062,0.0514,49.0483,52.907,0.057,0.1263
8680,2015-06-03,130.66,130.94,129.9,130.12,29.4751,123934000.0,29.5568,29.5937,-0.0316,0.0202,50.2561,53.3744,0.0379,0.0589
8681,2015-06-04,129.58,130.58,128.91,129.36,29.3029,153800400.0,29.4854,29.5608,-0.0945,0.0019,44.4277,50.7988,0.0421,0.0549
8682,2015-06-05,129.5,129.69,128.36,128.65,29.1421,142507200.0,29.376,29.5055,-0.0942,-0.0227,39.4441,48.4478,0.0419,0.0565
8683,2015-06-08,128.9,129.21,126.83,127.8,28.9495,210699200.0,29.2458,29.4248,-0.0956,-0.0421,34.0991,45.7186,0.0433,0.0808
8684,2015-06-09,126.7,128.08,125.62,127.42,28.8634,224301600.0,29.1263,29.3378,-0.1226,-0.0625,31.8482,44.5114,0.0633,0.1092
8685,2015-06-10,127.92,129.34,127.85,128.88,29.1942,156349200.0,29.1126,29.3006,-0.0825,-0.0708,47.4088,49.9765,0.0461,0.1144
8686,2015-06-11,129.18,130.18,128.48,128.59,29.1285,141563600.0,29.096,29.2572,-0.0549,-0.0699,45.0267,48.9454,0.0363,0.1131
8687,2015-06-12,128.19,128.33,127.11,127.17,28.8068,147544800.0,29.01,29.177,-0.0454,-0.0669,34.9847,44.143,0.029,0.1045
8688,2015-06-15,126.1,127.24,125.71,126.92,28.7502,175955600.0,28.9337,29.1007,-0.0427,-0.0819,33.4533,43.3373,0.0274,0.1258
8689,2015-06-16,127.03,127.85,126.37,127.6,28.9042,125976400.0,28.9156,29.0509,-0.0268,-0.0717,41.5721,46.2138,0.023,0.1021
8690,2015-06-17,127.72,127.88,126.74,127.3,28.8363,131672400.0,28.8891,29.0015,-0.0371,-0.0611,39.1172,45.1261,0.0244,0.0769
8691,2015-06-18,127.23,128.31,127.22,127.88,28.9676,141628800.0,28.8994,28.9794,-0.0417,-0.0534,46.2745,47.69,0.0238,0.0672
8692,2015-06-19,127.71,127.82,126.4,126.6,28.6777,218867600.0,28.8336,28.9237,-0.0337,-0.0496,35.5187,42.9214,0.0191,0.0595
8693,2015-06-22,127.49,128.06,127.08,127.61,28.9065,136157200.0,28.8434,28.9071,0.0078,-0.0397,46.8862,47.3924,0.0086,0.0473
8694,2015-06-23,127.48,127.61,126.88,127.03,28.7751,121075600.0,28.8283,28.878,-0.0028,-0.0301,41.9331,45.2026,0.009,0.0316
8695,2015-06-24,127.21,129.8,127.12,128.11,29.0197,221123600.0,28.8754,28.8882,0.0058,-0.016,52.769,49.8482,0.0117,0.0224
8696,2015-06-25,128.86,129.2,127.5,127.5,28.8816,127752400.0,28.8784,28.8827,0.0121,-0.01,46.9927,47.4046,0.0115,0.0187
8697,2015-06-26,127.67,127.99,126.51,126.75,28.7117,176267200.0,28.8397,28.857,-0.0088,-0.014,40.612,44.5136,0.0145,0.0209
8698,2015-06-29,125.46,126.47,124.48,124.53,28.2088,196645600.0,28.6798,28.7665,-0.0603,-0.0342,27.648,37.2684,0.0592,0.0516
8699,2015-06-30,125.57,126.12,124.86,125.43,28.4127,177482800.0,28.5979,28.7095,-0.1044,-0.0348,37.1397,41.4308,0.0725,0.0526
8700,2015-07-01,126.9,126.94,125.99,126.6,28.6777,120955200.0,28.5918,28.6952,-0.0778,-0.0265,47.569,46.4079,0.0655,0.044
8701,2015-07-02,126.43,126.69,125.77,126.44,28.6415,108844000.0,28.5848,28.6804,-0.0658,-0.0279,46.3436,45.8349,0.0637,0.0445
8702,2015-07-06,124.94,126.23,124.85,126.0,28.5418,112241600.0,28.5576,28.6539,-0.0247,-0.0333,42.8008,44.2157,0.0413,0.0471
8703,2015-07-07,125.89,126.15,123.77,125.69,28.4716,187787200.0,28.5299,28.6199,0.0062,-0.0347,40.2719,43.0622,0.0268,0.0485
8704,2015-07-08,124.48,124.64,122.54,122.57,27.7648,243046400.0,28.3402,28.4959,-0.0482,-0.0566,23.7724,33.5669,0.0857,0.103
8705,2015-07-09,123.85,124.06,119.22,120.07,27.1985,314380000.0,28.0427,28.3066,-0.2014,-0.0856,17.1894,28.2013,0.2625,0.2224
8706,2015-07-10,121.94,123.85,121.21,123.28,27.9256,245418000.0,27.9631,28.231,-0.2114,-0.0957,41.4686,41.1979,0.2681,0.2399
8707,2015-07-13,125.03,125.76,124.32,125.66,28.4648,165762000.0,28.0357,28.2346,-0.1084,-0.0795,53.3116,48.6248,0.2431,0.2233
8708,2015-07-14,126.04,126.37,125.04,125.61,28.4534,127072400.0,28.113,28.2408,-0.0042,-0.066,53.0468,48.4854,0.2207,0.2133
8709,2015-07-15,125.72,127.15,125.58,126.82,28.7275,134596800.0,28.2656,28.2866,0.1218,-0.0353,58.7878,52.0459,0.2474,0.1924
8710,2015-07-16,127.74,128.57,127.35,128.51,29.1104,144889600.0,28.5072,28.3862,0.2722,0.0032,65.6357,56.5626,0.3572,0.2128
8711,2015-07-17,129.08,129.62,128.31,129.62,29.3618,184658800.0,28.7889,28.5172,0.3258,0.0422,69.5157,59.2748,0.455,0.2717
8712,2015-07-20,130.97,132.97,130.7,132.07,29.9168,235600800.0,29.1523,28.716,0.3009,0.0777,76.3834,64.5388,0.3776,0.4123
8713,2015-07-21,132.85,132.92,130.32,130.75,29.6178,307025600.0,29.3439,28.8587,0.2507,0.1038,66.9091,60.0365,0.2806,0.4854
8714,2015-07-22,121.99,125.5,121.99,125.22,28.3651,461802400.0,29.1619,28.8229,0.0829,0.0975,41.6547,45.6636,0.2997,0.4899
8715,2015-07-23,126.2,127.09,125.06,125.16,28.3515,203998000.0,28.98,28.7882,-0.0844,0.0911,41.4565,45.5362,0.3192,0.4942
8716,2015-07-24,125.32,125.74,123.9,124.5,28.202,168649200.0,28.7644,28.7364,-0.2249,0.0784,39.0724,44.0796,0.4036,0.5042
8717,2015-07-27,123.09,123.61,122.12,122.77,27.8101,177822000.0,28.4696,28.6355,-0.334,0.0536,33.2281,40.429,0.5656,0.5422
8718,2015-07-28,123.38,123.91,122.55,123.38,27.9483,134472400.0,28.2558,28.5594,-0.3459,0.0124,37.0989,42.2455,0.5848,0.5247
8719,2015-07-29,123.15,123.5,122.27,122.99,27.86,148046800.0,28.0704,28.4697,-0.2374,-0.0507,35.5622,41.3773,0.33,0.4277
8720,2015-07-30,122.32,122.57,121.71,122.37,27.7195,134513200.0,27.9233,28.355,-0.1133,-0.0969,33.0229,39.9698,0.0608,0.4497
8721,2015-07-31,122.6,122.64,120.91,121.3,27.4771,171540000.0,27.7834,28.21,-0.1264,-0.1313,28.8732,37.5938,0.074,0.5286
8722,2015-08-03,121.5,122.57,117.52,118.44,26.8293,279904000.0,27.5133,27.988,-0.179,-0.1802,20.7453,32.1017,0.1656,0.713
8723,2015-08-04,117.42,117.7,113.25,114.64,25.9685,496554400.0,27.0823,27.6667,-0.2909,-0.2375,14.4425,26.551,0.4512,1.0803
8724,2015-08-05,112.95,117.44,112.1,115.4,26.1407,397250400.0,26.7742,27.3946,-0.3606,-0.2652,20.1075,29.1888,0.5841,1.2711
8725,2015-08-06,115.97,116.5,114.12,115.13,26.1975,211612000.0,26.5399,27.1584,-0.3448,-0.2699,22.0925,30.0807,0.5525,1.3057
8726,2015-08-07,114.58,116.25,114.5,115.52,26.2863,154681600.0,26.3903,26.9641,-0.2695,-0.2399,25.4702,31.5328,0.4172,1.0526
8727,2015-08-10,116.53,119.99,116.53,119.72,27.242,219806400.0,26.5358,26.9319,-0.0558,-0.1764,51.7409,44.8156,0.3005,0.7027
